"","X","X1","Agent_Bias_Rate","Agent_Count","Annealing_Rate_Group","Annealing_Rate_Individual","Distance_Matrix_Scaling_Homophily","Facts_per_Interaction","Generation_Mechanism_Group","Generation_Mechanism_Knowledge","Group_Count","Group_File_Name","Group_Flip_To_Negative_Rate","Group_Flip_To_Positive_Rate","Groups_Per_Agent","Homophily","Homophily_Clusters","Homophily_File_Name","Homophily_Generation_Mechanism","Interactions_per_Turn","Knowledge_Count","Knowledge_File_Name","Mean_Knowledge","Memory_Rate_Group","Memory_Rate_Individual","Number_Turns","Repetition","agent_core_mean","KB_mean","GO_mean","group_mean","max_SCC","n_edges_max_SCC","avg_pl_SCC","unweighted_CC_SCC","n_edges_total","unweighted_CC_Total","reciprocity_SCC","reciprocity_Total","max_WCC","mean_edge_weight","sd_edge_weight","mean_weighted_CC_SCC","mean_weighted_CC_Total","ingroup_Total","outgroup_Total","prop_mean","count_mean"
"164",1,1,0.5,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,3,20.3357096774194,234,1,2,263,5305,1.85385888021362,0.146093506785136,21192,0.160758386309631,0.0742695570216777,0.0860702151755379,1000,2.1727066817667,0.427671386260211,0.146452057650571,0.159879677742658,21185,7,0.973569078757062,0.973569078757062
"165",1,1,0.5,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,4,20.261314516129,234,1,2,1000,20864,3.62726326326326,0.159660490318669,20864,0.159660490318669,0.0823427914110429,0.0823427914110429,1000,2.17206671779141,0.428700075953911,0.158478667900754,0.158478667900754,20843,21,0.972786870750289,0.972786870750289
"166",1,1,0.5,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,5,20.2535080645161,235,1,2,1000,21021,3.65873273273273,0.1603215571397,21021,0.1603215571397,0.0860092288663717,0.0860092288663717,1000,2.17025831311546,0.429061191508835,0.157776547112868,0.157776547112868,21004,17,0.973840236052857,0.973840236052857
"167",1,1,0.5,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,6,20.2788790322581,235,1,2,735,15577,3.37080946820145,0.163647445401319,20931,0.158654883061551,0.0901328882326507,0.0870479193540681,1000,2.17509913525393,0.436139827169561,0.163465347055873,0.158111508461941,20918,13,0.97323540745178,0.97323540745178
"168",1,1,0.5,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,7,20.2556290322581,234,1,2,1000,21047,3.72749349349349,0.159068477171784,21047,0.159068477171784,0.0855228773696964,0.0855228773696964,1000,2.17042808951394,0.425572069323211,0.158780245233246,0.158780245233246,21030,17,0.97283446853188,0.97283446853188
"169",1,1,0.5,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,8,20.3077661290323,234,1,2,1000,21129,3.69616416416416,0.159615630753478,21129,0.159615630753478,0.0812153911685361,0.0812153911685361,1000,2.17341095177245,0.439797802189983,0.159025929246256,0.159025929246256,21113,16,0.974025389949021,0.974025389949021
"170",1,1,0.5,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,9,20.3471129032258,235,1,2,1000,20826,3.88958358358358,0.159179352834111,20826,0.159179352834111,0.0846057812349947,0.0846057812349947,1000,2.17338903293959,0.431246118805306,0.156982767048646,0.156982767048646,20810,16,0.972622701496986,0.972622701496986
"171",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,1,20.1991209677419,243,1,2,1000,20683,3.62501301301301,0.156929090670313,20683,0.156929090670313,0.0845138519557124,0.0845138519557124,1000,2.17071991490596,0.430454384014489,0.155692271533398,0.155692271533398,20661,22,0.967005854555163,0.967005854555163
"172",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,10,20.1759112903226,242,1,2,1000,20692,3.67572972972973,0.158288223565164,20692,0.158288223565164,0.0795476512661898,0.0795476512661898,1000,2.17219215155616,0.429759038174789,0.156986017627849,0.156986017627849,20673,19,0.964908260756746,0.964908260756746
"173",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,2,20.1795887096774,242,1,2,1000,20654,3.64375975975976,0.158228189159437,20654,0.158228189159437,0.0786288370291469,0.0786288370291469,1000,2.16834511474775,0.424385254157421,0.157114623640655,0.157114623640655,20634,20,0.966205472120932,0.966205472120932
"174",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,3,20.2510322580645,243,1,2,1000,20747,3.70001401401401,0.158175609743522,20747,0.158175609743522,0.091290307032342,0.091290307032342,1000,2.17274786716152,0.432734130758279,0.156479209067832,0.156479209067832,20728,19,0.967298291037231,0.967298291037231
"175",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,4,20.226814516129,243,1,2,1000,20589,3.81346146146146,0.156157087758036,20589,0.156157087758036,0.0863567924619943,0.0863567924619943,1000,2.17334499004323,0.433801772225246,0.15524467489915,0.15524467489915,20569,20,0.966595991200962,0.966595991200962
"176",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,5,20.2395161290323,243,1,2,1000,20613,3.66722322322322,0.156658978412419,20613,0.156658978412419,0.0838305923446369,0.0838305923446369,1000,2.1740163974191,0.430769036785895,0.155741678938618,0.155741678938618,20595,18,0.966285455558232,0.966285455558232
"177",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,6,20.1730080645161,242,1,2,1000,20864,3.57128928928929,0.157290220043313,20864,0.157290220043313,0.086944018404908,0.086944018404908,1000,2.16574003067485,0.425027720501237,0.1569571219791,0.1569571219791,20841,23,0.966189509867713,0.966189509867713
"178",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,7,20.2383064516129,243,1,2,1000,20747,3.82052652652653,0.159419658194162,20747,0.159419658194162,0.0866631320190871,0.0866631320190871,1000,2.1763146479009,0.435187181415021,0.157117458405422,0.157117458405422,20730,17,0.966111876020136,0.966111876020136
"179",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,8,20.2015887096774,242,1,2,1000,20659,3.83848648648649,0.157569412777218,20659,0.157569412777218,0.0806428191103151,0.0806428191103151,1000,2.1703857882763,0.427322379448708,0.156866152615845,0.156866152615845,20637,22,0.965079772109289,0.965079772109289
"180",1,1,0.5,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,9,20.1755241935484,242,1,2,1000,20703,3.69475075075075,0.158603230164973,20703,0.158603230164973,0.08404579046515,0.08404579046515,1000,2.17330821620055,0.429458779190153,0.15631447932105,0.15631447932105,20686,17,0.968086228099203,0.968086228099203
"181",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,1,18.1865403225806,183,183,5,992,4806,3.29563246639107,0.00925014760873844,4845,0.00915961109547216,0.00540990428630878,0.00536635706914345,1000,2.02868937048504,0.173021538626767,0.00916483086796103,0.00898697600230901,2011,2834,0.267484762590336,0.267484762590336
"182",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,10,18.1835887096774,206,206,5,990,4705,3.32560590740571,0.0115624073525052,4761,0.0115819716286586,0.00552603613177471,0.00546103759714346,1000,2.03486662465869,0.189100113711231,0.01108928755886,0.0111105364711743,2008,2753,0.268338482935313,0.268338482935313
"183",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,2,18.2036693548387,186,186,5,978,4658,3.31686875854259,0.00851702250432776,4765,0.00847457627118644,0.0051524259338772,0.00503672612801679,1000,2.03378803777545,0.183010626935708,0.00877266452032289,NA,2026,2739,0.268233066855476,0.268233066855476
"184",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,3,18.2084193548387,200,200,5,987,4794,3.2974140499927,0.0104217052900048,4859,0.0102462117118091,0.00500625782227785,0.00493928791932496,1000,2.03004733484256,0.178975797720865,0.0104910211443096,0.0102305625755472,2011,2848,0.269946380603789,0.269946380603789
"185",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,4,18.1962016129032,207,207,5,994,4817,3.29829328437898,0.00934190039692112,4845,0.00940438871473354,0.00539755034253685,0.00536635706914345,1000,2.03034055727554,0.17628842564798,0.00970620475967165,0.00988182517673597,2012,2833,0.269858394642388,0.269858394642388
"186",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,5,18.1981612903226,202,202,5,984,4690,3.31794779544947,0.0111111111111111,4769,0.0108812466415905,0.00597014925373134,0.0058712518347662,1000,2.03271126022227,0.18024093879088,0.0114158273352991,0.0111077444881744,2003,2766,0.267333286228076,0.267333286228076
"187",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,6,18.1800080645161,210,210,5,980,4679,3.31406891663713,0.01056,4768,0.0104550633335567,0.00213720880530028,0.00209731543624161,1000,2.03334731543624,0.184174478368768,0.0101269660188099,0.00990021043780846,1974,2794,0.268600928628972,0.268600928628972
"188",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,7,18.1751532258065,203,203,4,986,4678,3.32144850238362,0.00867290748898678,4756,0.00868550396121822,0.00427533133817871,0.00420521446593776,1000,2.03238015138772,0.182869668923112,0.00897214940158904,0.00890015125616745,2016,2740,0.267920592870154,0.267920592870154
"189",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,8,18.1921774193548,208,208,5,989,4867,3.27477556768175,0.00882371611756491,4913,0.00879102478231748,0.00657489213067598,0.00651333197638917,1000,2.02992061876654,0.17625865945491,0.00847002420094548,NA,2042,2871,0.26832930283233,0.26832930283233
"190",1,1,0.6,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,9,18.1527580645161,187,187,5,989,4691,3.32915307246104,0.0107581260631695,4750,0.010729808040565,0.004689831592411,0.00463157894736842,1000,2.03347368421053,0.184511719088664,0.0107210316091285,0.0105464135765851,2056,2694,0.269671651686026,0.269671651686026
"191",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,1,20.3036290322581,234,1,2,767,16008,3.86745687821052,0.154968424916784,21169,0.160818362705731,0.0857071464267866,0.0891870187538382,1000,2.17865747082999,0.43958067727223,0.154402649725937,0.159843056619938,21161,8,0.974198493858974,0.974198493858974
"192",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,10,20.3164596774194,235,1,2,1000,21095,3.73578978978979,0.159452309408011,21095,0.159452309408011,0.0844749940744252,0.0844749940744252,1000,2.1719838824366,0.431857087438424,0.158836214005737,0.158836214005737,21079,16,0.974139091920788,0.974139091920788
"193",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,2,20.3187419354839,234,1,2,1000,21259,3.70591991991992,0.163846923700138,21259,0.163846923700138,0.0889035232136977,0.0889035232136977,1000,2.17093936685639,0.428696305321216,0.161531762532913,0.161531762532913,21244,15,0.974086592830865,0.974086592830865
"194",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,3,20.3002741935484,234,1,2,1000,21176,3.81185585585586,0.16183440252404,21176,0.16183440252404,0.0900075557234605,0.0900075557234605,1000,2.172128825085,0.428918655308937,0.160536764736315,0.160536764736315,21164,12,0.974115260141953,0.974115260141953
"195",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,4,20.3226370967742,234,1,2,1000,20984,3.87025225225225,0.157841815484036,20984,0.157841815484036,0.0865421273351125,0.0865421273351125,1000,2.16889058330156,0.42496621207782,0.157213181203904,0.157213181203904,20967,17,0.973411807798614,0.973411807798614
"196",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,5,20.3424032258064,234,1,2,278,5441,1.86728306885178,0.135046902975368,20882,0.1602381886525,0.0709428413894505,0.0865817450435782,1000,2.17574944928647,0.43685618626777,0.134619462359132,0.158670923093254,20874,8,0.973999508680233,0.973999508680233
"197",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,6,20.2721693548387,235,1,2,1000,21023,3.70668868868869,0.159327463970392,21023,0.159327463970392,0.0870475193835323,0.0870475193835323,1000,2.17152642344099,0.428698612195739,0.15708202309436,0.15708202309436,21007,16,0.975739036880504,0.975739036880504
"198",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,7,20.3430806451613,234,1,2,1000,21163,3.85138738738739,0.160553414509977,21163,0.160553414509977,0.0834475263431461,0.0834475263431461,1000,2.17658177007041,0.435365632941779,0.159417004941892,0.159417004941892,21153,10,0.975829472130353,0.975829472130353
"199",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,8,20.2772661290323,234,1,2,1000,20922,3.6918998998999,0.161213722963045,20922,0.161213722963045,0.0824013000669152,0.0824013000669152,1000,2.16857852977727,0.42911707254657,0.15892402189123,0.15892402189123,20906,16,0.974641551066687,0.974641551066687
"200",1,1,0.6,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,9,20.2746693548387,235,1,2,1000,21102,3.77212612612613,0.15877366719433,21102,0.15877366719433,0.0875746374751208,0.0875746374751208,1000,2.16609800018956,0.420147231339059,0.158019002734619,0.158019002734619,21088,14,0.974736402068113,0.974736402068113
"201",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,1,20.2459032258065,243,1,2,762,15810,3.91120262398212,0.157557821112557,20992,0.161194467376639,0.084123972169513,0.0882240853658537,1000,2.1749237804878,0.438689168173355,0.154711225843058,0.158694458244933,20980,12,0.970522342715518,0.970522342715518
"202",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,10,20.2247096774194,242,1,2,1000,20788,3.61778578578579,0.157066060549661,20788,0.157066060549661,0.0840869732538003,0.0840869732538003,1000,2.16952087742929,0.426240851715889,0.156181188804394,0.156181188804394,20765,23,0.969231536588878,0.969231536588878
"203",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,2,20.2307096774194,242,1,2,1000,20889,3.72184584584585,0.15961342133991,20889,0.15961342133991,0.0850208243573173,0.0850208243573173,1000,2.17262674134712,0.432293898503299,0.158858414070762,0.158858414070762,20871,18,0.969435571076103,0.969435571076103
"204",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,3,20.3189758064516,242,1,2,1000,20855,3.94486886886887,0.159194403780791,20855,0.159194403780791,0.0847758331335411,0.0847758331335411,1000,2.17108607048669,0.429981058400563,0.158035196588529,0.158035196588529,20841,14,0.968964227708923,0.968964227708923
"205",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,4,20.2227338709677,243,1,2,1000,20724,3.7041981981982,0.15613402955741,20724,0.15613402955741,0.084732677089365,0.084732677089365,1000,2.17284308048639,0.433308677574285,0.155773329175894,0.155773329175894,20707,17,0.966510307992382,0.966510307992382
"206",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,5,20.2175806451613,242,1,2,745,15577,3.42780544129321,0.159451600768613,20846,0.157872664354585,0.0857674776914682,0.0859637340496978,1000,2.17168761393073,0.433571413140037,0.15849239189703,0.156959387296972,20831,15,0.967988374931562,0.967988374931562
"207",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,6,20.2464758064516,242,1,2,1000,20738,3.61469269269269,0.158138230758447,20738,0.158138230758447,0.0794676439386633,0.0794676439386633,1000,2.17296749927669,0.430352795927317,0.157411899009072,0.157411899009072,20716,22,0.969592952023011,0.969592952023011
"208",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,7,20.2498790322581,243,1,2,1000,20801,3.70110910910911,0.159819710204816,20801,0.159819710204816,0.0872073458006827,0.0872073458006827,1000,2.17403009470699,0.431567528428941,0.157673728810023,0.157673728810023,20785,16,0.970165536074177,0.970165536074177
"209",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,8,20.2533709677419,242,1,2,1000,20758,3.5486006006006,0.156715815892081,20758,0.156715815892081,0.0851719818865016,0.0851719818865016,1000,2.16735716350323,0.421320851046343,0.156144499900305,0.156144499900305,20733,25,0.96926858806807,0.96926858806807
"210",1,1,0.6,1000,25,6,"exp",1,"uniform","uniform",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,9,20.2112903225806,242,1,2,1000,20916,3.52493893893894,0.15871392365618,20916,0.15871392365618,0.0809906291834003,0.0809906291834003,1000,2.16714476955441,0.426902059804641,0.157974502393784,0.157974502393784,20886,30,0.971064085591311,0.971064085591311
"211",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,1,18.137064516129,218,218,5,976,4282,3.42200714585961,0.0101444570686577,4364,0.00993324856961221,0.00280242877160206,0.00274977085242896,1000,2.03391384051329,0.18228988331634,0.00973449308006201,NA,2039,2325,0.271667653949584,0.271667653949584
"212",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,10,18.1410483870968,176,176,5,975,4367,3.39247301637445,0.00992032494922668,4471,0.0096314272713484,0.00549576368216167,0.00536792663833594,1000,2.03153656900022,0.178580873445046,0.00960098263237171,0.00912914457495059,2113,2358,0.273051678830795,0.273051678830795
"213",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,2,18.1668387096774,194,194,5,989,4324,3.43189661171674,0.01075732657518,4374,0.0106818302598714,0.00231267345050879,0.00228623685413809,1000,2.03155006858711,0.181241299205265,0.0102720225260373,0.0100240193002878,2037,2337,0.271428878528368,0.271428878528368
"214",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,3,18.1621612903226,209,209,5,982,4288,3.43062380753668,0.00788803374325546,4369,0.00802825947334618,0.00326492537313433,0.00320439459830625,1000,2.03158617532616,0.18007496645869,0.00788258263724878,0.00810716285350776,1994,2375,0.271807486728703,0.271807486728703
"215",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,4,18.1808548387097,188,188,5,975,4387,3.38656136471332,0.00968516748882977,4503,0.00960672470729511,0.00364713927513107,0.0035531867643793,1000,2.02975793915168,0.178853421711598,0.00956938350743995,0.00940643556764127,2123,2380,0.271144666154017,0.271144666154017
"216",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,5,18.1577016129032,204,204,5,975,4281,3.42144158374138,0.0102511254542496,4373,0.0102364704015236,0.00654052791403878,0.0064029270523668,1000,2.02972787560027,0.177751134258245,0.0103906475443062,NA,2061,2312,0.270417480789076,0.270417480789076
"217",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,6,18.1500080645161,227,227,5,980,4256,3.44087052594276,0.00955519858195314,4359,0.00965768859319669,0.0037593984962406,0.00367056664372562,1000,2.0328056893783,0.181971248289312,0.00870799761524277,0.0089257579601239,2056,2303,0.272910687311741,0.272910687311741
"218",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,7,18.1782338709677,190,190,5,985,4344,3.41994552432834,0.0103615930285077,4418,0.0102160180924901,0.00368324125230203,0.00362154821186057,1000,2.03010411951109,0.176112622769652,0.0103242305547556,0.0100931349403038,2065,2353,0.268721260791388,0.268721260791388
"219",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,8,18.1396532258065,198,198,5,973,4347,3.39835433240709,0.00895617024649283,4468,0.00888026947024599,0.00598113641591902,0.00581915846016115,1000,2.03222918531782,0.184075566111998,0.00878627140995248,NA,2165,2303,0.271080509569348,0.271080509569348
"220",1,1,0.7,1000,25,6,"exp",1,"uniform","all_same",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,9,18.1386774193548,192,192,5,982,4433,3.39166983272815,0.00855161787365177,4518,0.0085007146618521,0.00631626438078051,0.00619743249225321,1000,2.03187250996016,0.18065041184787,0.00883390541473297,0.00877939156474257,2064,2454,0.268248652983861,0.268248652983861
"221",1,1,0.7,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,1,20.2971370967742,235,1,2,1000,21029,3.87237837837838,0.160450991995515,21029,0.160450991995515,0.0853107613295925,0.0853107613295925,1000,2.16824385372581,0.424584146015434,0.158686236942427,0.158686236942427,21016,13,0.974793503478145,0.974793503478145
"222",1,1,0.7,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,10,20.3214435483871,235,1,2,1000,21043,3.92554954954955,0.160676306631477,21043,0.160676306631477,0.0850639167419094,0.0850639167419094,1000,2.17687592073374,0.437396657613093,0.159058409354802,0.159058409354802,21029,14,0.975351056840818,0.975351056840818
"223",1,1,0.7,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,2,20.3236774193548,235,1,2,1000,21064,3.7915955955956,0.159551633675173,21064,0.159551633675173,0.0836498290922902,0.0836498290922902,1000,2.17541777440182,0.434627948830091,0.159519756536637,0.159519756536637,21052,12,0.976481532712712,0.976481532712712
"224",1,1,0.7,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,3,20.3028225806452,235,1,2,768,15992,3.6365269176445,0.154749323323715,21163,0.161499668853345,0.0856678339169585,0.0874167178566366,1000,2.1729905967963,0.433111257922696,0.153165832070775,0.159622160527409,21153,10,0.975262074493094,0.975262074493094
"225",1,1,0.7,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,4,20.3411693548387,234,1,2,511,10756,2.93882813399332,0.154918182149495,21361,0.161667379788715,0.0821866865005578,0.0818313749356303,1000,2.17513225036281,0.437681489985228,0.154706349200679,0.160819915797786,21349,12,0.97559318170798,0.97559318170798
"226",1,1,0.7,1000,25,6,"exp",1,"uniform","group_based",4,"groups.csv",0,0,1,"off",1,"homophily.csv","normal",2,500,"knowledge.csv",0.4,-1,-1,150,5,20.3295080645161,235,1,2,1000,21098,3.65525925925926,0.159423136694225,21098,0.159423136694225,0.0879704237368471,0.0879704237368471,1000,2.17575125604323,0.432937538445968,0.158551884173085,0.158551884173085,21078,20,0.976394723904746,0.976394723904746
